Date,Country,Cases
02/07/2022,Indonesia,6.5
03/07/2022,Indonesia,5.9
04/07/2022,Indonesia,5.2
05/07/2022,Indonesia,9.4
06/07/2022,Indonesia,10.0
07/07/2022,Indonesia,10.5
08/07/2022,Indonesia,9.0
09/07/2022,Indonesia,9.8
10/07/2022,Indonesia,9.4
11/07/2022,Indonesia,6.1
12/07/2022,Indonesia,12.2
13/07/2022,Indonesia,13.9
14/07/2022,Indonesia,13.0
15/07/2022,Indonesia,12.1
16/07/2022,Indonesia,15.7
17/07/2022,Indonesia,12.8
18/07/2022,Indonesia,12.3
19/07/2022,Indonesia,18.5
20/07/2022,Indonesia,20.5
21/07/2022,Indonesia,19.6
22/07/2022,Indonesia,17.5
23/07/2022,Indonesia,17.9
24/07/2022,Indonesia,14.8
25/07/2022,Indonesia,14.7
26/07/2022,Indonesia,23.5
27/07/2022,Indonesia,23.4
28/07/2022,Indonesia,23.1
29/07/2022,Indonesia,21.2
30/07/2022,Indonesia,19.6
31/07/2022,Indonesia,15.3
01/08/2022,Indonesia,13.4
02/08/2022,Indonesia,21.2
03/08/2022,Indonesia,22.4
04/08/2022,Indonesia,23.7
05/08/2022,Indonesia,21.5
06/08/2022,Indonesia,19.8
07/08/2022,Indonesia,15.5
08/08/2022,Indonesia,16.1
09/08/2022,Indonesia,22.8
10/08/2022,Indonesia,21.5
11/08/2022,Indonesia,20.1
12/08/2022,Indonesia,22.1
13/08/2022,Indonesia,18.5
14/08/2022,Indonesia,16.1
15/08/2022,Indonesia,13.0
16/08/2022,Indonesia,21.3
17/08/2022,Indonesia,19.1
18/08/2022,Indonesia,14.7
19/08/2022,Indonesia,18.7
20/08/2022,Indonesia,17.9
21/08/2022,Indonesia,14.3
22/08/2022,Indonesia,12.0
23/08/2022,Indonesia,17.6
24/08/2022,Indonesia,19.7
25/08/2022,Indonesia,18.9
26/08/2022,Indonesia,16.5
27/08/2022,Indonesia,15.1
28/08/2022,Indonesia,11.7
29/08/2022,Indonesia,10.4
30/08/2022,Indonesia,18.4
31/08/2022,Indonesia,16.6
01/09/2022,Indonesia,14.9
02/09/2022,Indonesia,13.1
03/09/2022,Indonesia,11.8
04/09/2022,Indonesia,10.0
05/09/2022,Indonesia,8.5
06/09/2022,Indonesia,13.1
07/09/2022,Indonesia,12.8
08/09/2022,Indonesia,11.4
09/09/2022,Indonesia,10.2
10/09/2022,Indonesia,9.5
11/09/2022,Indonesia,7.0
12/09/2022,Indonesia,6.7
13/09/2022,Indonesia,10.5
14/09/2022,Indonesia,10.2
15/09/2022,Indonesia,9.6
16/09/2022,Indonesia,8.6
17/09/2022,Indonesia,7.5
18/09/2022,Indonesia,6.1
19/09/2022,Indonesia,5.9
20/09/2022,Indonesia,9.1
21/09/2022,Indonesia,8.7
22/09/2022,Indonesia,7.8
23/09/2022,Indonesia,6.9
24/09/2022,Indonesia,6.3
25/09/2022,Indonesia,5.1
26/09/2022,Indonesia,4.9
27/09/2022,Indonesia,7.2
28/09/2022,Indonesia,7.0
29/09/2022,Indonesia,7.3
30/09/2022,Indonesia,6.7
01/10/2022,Indonesia,5.9
02/10/2022,Indonesia,4.8
03/10/2022,Indonesia,4.1
04/10/2022,Indonesia,6.7
05/10/2022,Indonesia,6.3
06/10/2022,Indonesia,6.6
07/10/2022,Indonesia,5.4
08/10/2022,Indonesia,0.0
09/10/2022,Indonesia,8.4
10/10/2022,Indonesia,4.3
11/10/2022,Indonesia,7.5
12/10/2022,Indonesia,7.4
13/10/2022,Indonesia,6.6
14/10/2022,Indonesia,6.5
15/10/2022,Indonesia,6.1
16/10/2022,Indonesia,4.8
17/10/2022,Indonesia,4.5
18/10/2022,Indonesia,7.9
19/10/2022,Indonesia,8.7
20/10/2022,Indonesia,8.4
21/10/2022,Indonesia,8.1
22/10/2022,Indonesia,7.6
23/10/2022,Indonesia,6.1
24/10/2022,Indonesia,6.2
25/10/2022,Indonesia,10.9
26/10/2022,Indonesia,11.1
27/10/2022,Indonesia,11.0
28/10/2022,Indonesia,10.9
29/10/2022,Indonesia,11.4
30/10/2022,Indonesia,9.9
31/10/2022,Indonesia,8.9
01/11/2022,Indonesia,17.1
02/11/2022,Indonesia,17.7
03/11/2022,Indonesia,18.0
04/11/2022,Indonesia,19.2
05/11/2022,Indonesia,17.1
06/11/2022,Indonesia,13.3
07/11/2022,Indonesia,13.9
08/11/2022,Indonesia,24.0
09/11/2022,Indonesia,22.5
10/11/2022,Indonesia,22.8
11/11/2022,Indonesia,22.7
12/11/2022,Indonesia,22.4
13/11/2022,Indonesia,17.7
14/11/2022,Indonesia,16.0
15/11/2022,Indonesia,28.7
16/11/2022,Indonesia,30.8
17/11/2022,Indonesia,28.4
18/11/2022,Indonesia,24.3
19/11/2022,Indonesia,23.2
20/11/2022,Indonesia,18.8
21/11/2022,Indonesia,15.6
22/11/2022,Indonesia,27.7
23/11/2022,Indonesia,26.2
24/11/2022,Indonesia,25.8
25/11/2022,Indonesia,21.7
26/11/2022,Indonesia,19.9
27/11/2022,Indonesia,15.1
28/11/2022,Indonesia,11.7
29/11/2022,Indonesia,20.9
30/11/2022,Indonesia,20.4
01/12/2022,Indonesia,18.1
02/12/2022,Indonesia,15.2
03/12/2022,Indonesia,13.3
04/12/2022,Indonesia,9.2
05/12/2022,Indonesia,8.1
06/12/2022,Indonesia,13.6
07/12/2022,Indonesia,12.2
08/12/2022,Indonesia,10.8
09/12/2022,Indonesia,9.1
10/12/2022,Indonesia,8.0
11/12/2022,Indonesia,5.8
12/12/2022,Indonesia,4.4
13/12/2022,Indonesia,7.7
14/12/2022,Indonesia,7.8
15/12/2022,Indonesia,6.5
16/12/2022,Indonesia,5.3
17/12/2022,Indonesia,4.5
18/12/2022,Indonesia,3.1
19/12/2022,Indonesia,2.9
20/12/2022,Indonesia,4.7
21/12/2022,Indonesia,4.1
22/12/2022,Indonesia,3.8
23/12/2022,Indonesia,3.4
24/12/2022,Indonesia,2.8
25/12/2022,Indonesia,2.0
26/12/2022,Indonesia,1.7
27/12/2022,Indonesia,2.9
28/12/2022,Indonesia,2.5
29/12/2022,Indonesia,2.5
30/12/2022,Indonesia,2.0
31/12/2022,Indonesia,1.8
01/01/2023,Indonesia,1.3
02/01/2023,Indonesia,1.0
03/01/2023,Indonesia,2.4
04/01/2023,Indonesia,2.2
05/01/2023,Indonesia,1.9
06/01/2023,Indonesia,1.9
07/01/2023,Indonesia,1.7
08/01/2023,Indonesia,1.3
09/01/2023,Indonesia,1.0
10/01/2023,Indonesia,1.7
11/01/2023,Indonesia,1.5
12/01/2023,Indonesia,1.5
13/01/2023,Indonesia,1.3
14/01/2023,Indonesia,1.4
15/01/2023,Indonesia,0.9
16/01/2023,Indonesia,0.8
17/01/2023,Indonesia,1.3
18/01/2023,Indonesia,1.2
19/01/2023,Indonesia,1.1
20/01/2023,Indonesia,1.1
21/01/2023,Indonesia,0.9
22/01/2023,Indonesia,0.8
23/01/2023,Indonesia,0.4
24/01/2023,Indonesia,0.8
25/01/2023,Indonesia,1.0
26/01/2023,Indonesia,1.2
27/01/2023,Indonesia,0.8
28/01/2023,Indonesia,0.7
29/01/2023,Indonesia,0.6
30/01/2023,Indonesia,0.7
31/01/2023,Indonesia,0.9
01/02/2023,Indonesia,1.0
02/02/2023,Indonesia,0.9
03/02/2023,Indonesia,0.9
04/02/2023,Indonesia,0.7
05/02/2023,Indonesia,0.6
06/02/2023,Indonesia,0.6
07/02/2023,Indonesia,1.4
08/02/2023,Indonesia,1.0
09/02/2023,Indonesia,0.8
10/02/2023,Indonesia,0.9
11/02/2023,Indonesia,0.7
12/02/2023,Indonesia,0.7
13/02/2023,Indonesia,0.6
14/02/2023,Indonesia,0.9
15/02/2023,Indonesia,1.0
16/02/2023,Indonesia,0.8
17/02/2023,Indonesia,0.8
18/02/2023,Indonesia,0.7
19/02/2023,Indonesia,0.4
20/02/2023,Indonesia,0.4
21/02/2023,Indonesia,1.0
22/02/2023,Indonesia,0.8
23/02/2023,Indonesia,0.8
24/02/2023,Indonesia,0.9
25/02/2023,Indonesia,0.7
26/02/2023,Indonesia,0.6
27/02/2023,Indonesia,0.6
28/02/2023,Indonesia,1.0
01/03/2023,Indonesia,0.9
02/03/2023,Indonesia,1.0
03/03/2023,Indonesia,0.8
04/03/2023,Indonesia,0.8
05/03/2023,Indonesia,0.6
06/03/2023,Indonesia,0.5
07/03/2023,Indonesia,1.1
08/03/2023,Indonesia,1.1
09/03/2023,Indonesia,1.1
10/03/2023,Indonesia,1.1
11/03/2023,Indonesia,1.2
12/03/2023,Indonesia,0.8
13/03/2023,Indonesia,0.8
14/03/2023,Indonesia,1.4
15/03/2023,Indonesia,1.3
16/03/2023,Indonesia,1.4
17/03/2023,Indonesia,1.2
18/03/2023,Indonesia,1.3
19/03/2023,Indonesia,1.0
20/03/2023,Indonesia,0.8
21/03/2023,Indonesia,1.7
22/03/2023,Indonesia,1.6
23/03/2023,Indonesia,1.1
24/03/2023,Indonesia,1.3
25/03/2023,Indonesia,1.6
26/03/2023,Indonesia,1.5
27/03/2023,Indonesia,1.2
28/03/2023,Indonesia,1.9
29/03/2023,Indonesia,2.1
30/03/2023,Indonesia,2.0
31/03/2023,Indonesia,1.7
01/04/2023,Indonesia,1.8
02/04/2023,Indonesia,1.5
03/04/2023,Indonesia,1.2
04/04/2023,Indonesia,2.2
05/04/2023,Indonesia,2.4
06/04/2023,Indonesia,2.1
07/04/2023,Indonesia,2.2
08/04/2023,Indonesia,1.5
09/04/2023,Indonesia,2.1
10/04/2023,Indonesia,1.8
11/04/2023,Indonesia,3.4
12/04/2023,Indonesia,3.6
13/04/2023,Indonesia,3.6
14/04/2023,Indonesia,3.7
15/04/2023,Indonesia,3.4
16/04/2023,Indonesia,3.3
17/04/2023,Indonesia,2.6
18/04/2023,Indonesia,4.9
19/04/2023,Indonesia,4.5
20/04/2023,Indonesia,4.2
21/04/2023,Indonesia,3.3
22/04/2023,Indonesia,2.7
23/04/2023,Indonesia,1.4
24/04/2023,Indonesia,2.3
25/04/2023,Indonesia,4.2
26/04/2023,Indonesia,5.1
27/04/2023,Indonesia,6.8
28/04/2023,Indonesia,7.5
29/04/2023,Indonesia,7.5
30/04/2023,Indonesia,5.7
01/05/2023,Indonesia,3.2
02/05/2023,Indonesia,5.0
03/05/2023,Indonesia,9.6
04/05/2023,Indonesia,8.8
05/05/2023,Indonesia,7.7
06/05/2023,Indonesia,6.9
07/05/2023,Indonesia,4.7
08/05/2023,Indonesia,4.2
09/05/2023,Indonesia,9.5
10/05/2023,Indonesia,6.4
11/05/2023,Indonesia,3.1
12/05/2023,Indonesia,5.3
13/05/2023,Indonesia,4.5
14/05/2023,Indonesia,3.2
15/05/2023,Indonesia,2.8
16/05/2023,Indonesia,2.3
17/05/2023,Indonesia,3.7
18/05/2023,Indonesia,2.4
19/05/2023,Indonesia,1.9
20/05/2023,Indonesia,2.4
21/05/2023,Indonesia,1.7
22/05/2023,Indonesia,1.5
23/05/2023,Indonesia,3.6
24/05/2023,Indonesia,2.9
25/05/2023,Indonesia,2.2
26/05/2023,Indonesia,2.2
27/05/2023,Indonesia,1.8
28/05/2023,Indonesia,1.0
29/05/2023,Indonesia,0.9
30/05/2023,Indonesia,2.0
31/05/2023,Indonesia,1.6
01/06/2023,Indonesia,1.3
02/06/2023,Indonesia,0.6
03/06/2023,Indonesia,0.9
04/06/2023,Indonesia,0.8
05/06/2023,Indonesia,0.8
06/06/2023,Indonesia,1.3
07/06/2023,Indonesia,0.9
08/06/2023,Indonesia,0.9
09/06/2023,Indonesia,0.7
10/06/2023,Indonesia,0.7
11/06/2023,Indonesia,0.4
12/06/2023,Indonesia,0.4
13/06/2023,Indonesia,0.7
14/06/2023,Indonesia,0.7
15/06/2023,Indonesia,0.7
16/06/2023,Indonesia,0.6
17/06/2023,Indonesia,0.4
18/06/2023,Indonesia,0.3
19/06/2023,Indonesia,0.3
20/06/2023,Indonesia,0.5
21/06/2023,Indonesia,0.4
22/06/2023,Indonesia,0.3
23/06/2023,Indonesia,0.4
24/06/2023,Indonesia,0.3
25/06/2023,Indonesia,0.2
26/06/2023,Indonesia,0.1
27/06/2023,Indonesia,0.3
28/06/2023,Indonesia,0.2
29/06/2023,Indonesia,0.2
30/06/2023,Indonesia,0.1
01/07/2023,Indonesia,0.1
02/07/2023,Indonesia,0.1
03/07/2023,Indonesia,0.1
04/07/2023,Indonesia,0.2
05/07/2023,Indonesia,0.2
06/07/2023,Indonesia,0.2
07/07/2023,Indonesia,0.1
08/07/2023,Indonesia,0.2
09/07/2023,Indonesia,0.1
10/07/2023,Indonesia,0.1
11/07/2023,Indonesia,0.2
12/07/2023,Indonesia,0.2
13/07/2023,Indonesia,0.2
14/07/2023,Indonesia,0.1
15/07/2023,Indonesia,0.2
16/07/2023,Indonesia,0.0
17/07/2023,Indonesia,0.1
18/07/2023,Indonesia,0.1
19/07/2023,Indonesia,0.1
20/07/2023,Indonesia,0.1
21/07/2023,Indonesia,0.1
22/07/2023,Indonesia,0.1
23/07/2023,Indonesia,0.0
24/07/2023,Indonesia,0.1
25/07/2023,Indonesia,0.1
26/07/2023,Indonesia,0.1
27/07/2023,Indonesia,0.1
28/07/2023,Indonesia,0.0
29/07/2023,Indonesia,0.1
30/07/2023,Indonesia,0.1
31/07/2023,Indonesia,0.1
01/08/2023,Indonesia,0.1
02/08/2023,Indonesia,0.1
03/08/2023,Indonesia,0.0
04/08/2023,Indonesia,0.1
05/08/2023,Indonesia,0.0
06/08/2023,Indonesia,0.0
07/08/2023,Indonesia,0.0
08/08/2023,Indonesia,0.0
09/08/2023,Indonesia,0.1
10/08/2023,Indonesia,0.0
11/08/2023,Indonesia,0.1
12/08/2023,Indonesia,0.0
13/08/2023,Indonesia,0.0
14/08/2023,Indonesia,0.1
15/08/2023,Indonesia,0.1
16/08/2023,Indonesia,0.0
17/08/2023,Indonesia,0.0
18/08/2023,Indonesia,0.0
19/08/2023,Indonesia,0.0
20/08/2023,Indonesia,0.0
21/08/2023,Indonesia,0.0
22/08/2023,Indonesia,0.0
23/08/2023,Indonesia,0.0
24/08/2023,Indonesia,0.0
25/08/2023,Indonesia,0.0
26/08/2023,Indonesia,0.1
27/08/2023,Indonesia,0.1
28/08/2023,Indonesia,0.0
29/08/2023,Indonesia,0.0
30/08/2023,Indonesia,0.0
31/08/2023,Indonesia,0.1
01/04/2020,Malaysia,4.1
02/04/2020,Malaysia,4.2
03/04/2020,Malaysia,6.1
04/04/2020,Malaysia,6.4
05/04/2020,Malaysia,4.4
06/04/2020,Malaysia,5.3
07/04/2020,Malaysia,3.9
08/04/2020,Malaysia,5.0
09/04/2020,Malaysia,4.6
10/04/2020,Malaysia,3.2
11/04/2020,Malaysia,3.5
12/04/2020,Malaysia,5.4
13/04/2020,Malaysia,4.5
14/04/2020,Malaysia,3.9
15/04/2020,Malaysia,5.0
16/04/2020,Malaysia,2.5
17/04/2020,Malaysia,3.2
18/04/2020,Malaysia,2.0
19/04/2020,Malaysia,1.6
20/04/2020,Malaysia,2.5
21/04/2020,Malaysia,1.0
22/04/2020,Malaysia,1.7
23/04/2020,Malaysia,1.5
24/04/2020,Malaysia,2.1
25/04/2020,Malaysia,2.6
26/04/2020,Malaysia,1.5
27/04/2020,Malaysia,1.1
28/04/2020,Malaysia,1.2
29/04/2020,Malaysia,0.9
30/04/2020,Malaysia,2.8
01/05/2020,Malaysia,1.7
02/05/2020,Malaysia,2.0
03/05/2020,Malaysia,3.1
04/05/2020,Malaysia,3.6
05/05/2020,Malaysia,1.6
06/05/2020,Malaysia,0.9
07/05/2020,Malaysia,1.3
08/05/2020,Malaysia,1.1
09/05/2020,Malaysia,2.0
10/05/2020,Malaysia,1.6
11/05/2020,Malaysia,2.0
12/05/2020,Malaysia,2.1
13/05/2020,Malaysia,0.5
14/05/2020,Malaysia,1.1
15/05/2020,Malaysia,1.2
16/05/2020,Malaysia,1.1
17/05/2020,Malaysia,0.5
18/05/2020,Malaysia,0.6
19/05/2020,Malaysia,1.4
20/05/2020,Malaysia,1.1
21/05/2020,Malaysia,0.9
22/05/2020,Malaysia,1.5
23/05/2020,Malaysia,2.3
24/05/2020,Malaysia,1.4
25/05/2020,Malaysia,1.8
26/05/2020,Malaysia,5.1
27/05/2020,Malaysia,5.5
28/05/2020,Malaysia,0.4
29/05/2020,Malaysia,0.3
30/05/2020,Malaysia,3.0
31/05/2020,Malaysia,0.9
01/06/2020,Malaysia,1.7
02/06/2020,Malaysia,1.1
03/06/2020,Malaysia,0.6
04/06/2020,Malaysia,2.7
05/06/2020,Malaysia,8.2
06/06/2020,Malaysia,0.6
07/06/2020,Malaysia,1.1
08/06/2020,Malaysia,0.6
09/06/2020,Malaysia,0.2
10/06/2020,Malaysia,0.2
11/06/2020,Malaysia,0.1
12/06/2020,Malaysia,0.9
13/06/2020,Malaysia,1.0
14/06/2020,Malaysia,1.3
15/06/2020,Malaysia,0.2
16/06/2020,Malaysia,1.2
17/06/2020,Malaysia,0.3
18/06/2020,Malaysia,0.3
19/06/2020,Malaysia,0.4
20/06/2020,Malaysia,0.2
21/06/2020,Malaysia,0.6
22/06/2020,Malaysia,0.5
23/06/2020,Malaysia,0.4
24/06/2020,Malaysia,0.1
25/06/2020,Malaysia,0.2
26/06/2020,Malaysia,0.1
27/06/2020,Malaysia,0.2
28/06/2020,Malaysia,0.3
29/06/2020,Malaysia,0.5
30/06/2020,Malaysia,0.1
01/07/2020,Malaysia,0.1
02/07/2020,Malaysia,0.0
03/07/2020,Malaysia,0.1
04/07/2020,Malaysia,0.1
05/07/2020,Malaysia,0.3
06/07/2020,Malaysia,0.1
07/07/2020,Malaysia,0.1
08/07/2020,Malaysia,0.2
09/07/2020,Malaysia,0.1
10/07/2020,Malaysia,0.2
11/07/2020,Malaysia,0.4
12/07/2020,Malaysia,0.2
13/07/2020,Malaysia,0.4
14/07/2020,Malaysia,0.2
15/07/2020,Malaysia,0.1
16/07/2020,Malaysia,0.1
17/07/2020,Malaysia,0.1
18/07/2020,Malaysia,0.5
19/07/2020,Malaysia,0.3
20/07/2020,Malaysia,0.4
21/07/2020,Malaysia,0.6
22/07/2020,Malaysia,0.4
23/07/2020,Malaysia,0.5
24/07/2020,Malaysia,0.3
25/07/2020,Malaysia,0.6
26/07/2020,Malaysia,0.7
27/07/2020,Malaysia,0.4
28/07/2020,Malaysia,0.2
29/07/2020,Malaysia,1.1
30/07/2020,Malaysia,0.4
31/07/2020,Malaysia,0.2
01/08/2020,Malaysia,0.4
02/08/2020,Malaysia,0.3
03/08/2020,Malaysia,0.4
04/08/2020,Malaysia,0.1
05/08/2020,Malaysia,0.0
06/08/2020,Malaysia,0.6
07/08/2020,Malaysia,0.4
08/08/2020,Malaysia,0.7
09/08/2020,Malaysia,0.2
10/08/2020,Malaysia,0.4
11/08/2020,Malaysia,0.3
12/08/2020,Malaysia,0.3
13/08/2020,Malaysia,0.3
14/08/2020,Malaysia,0.4
15/08/2020,Malaysia,0.6
16/08/2020,Malaysia,0.8
17/08/2020,Malaysia,0.7
18/08/2020,Malaysia,0.4
19/08/2020,Malaysia,0.2
20/08/2020,Malaysia,0.5
21/08/2020,Malaysia,0.1
22/08/2020,Malaysia,0.3
23/08/2020,Malaysia,0.2
24/08/2020,Malaysia,0.3
25/08/2020,Malaysia,0.2
26/08/2020,Malaysia,0.3
27/08/2020,Malaysia,0.2
28/08/2020,Malaysia,0.1
29/08/2020,Malaysia,0.3
30/08/2020,Malaysia,0.3
31/08/2020,Malaysia,0.5
01/09/2020,Malaysia,0.2
02/09/2020,Malaysia,0.4
03/09/2020,Malaysia,0.2
04/09/2020,Malaysia,0.4
05/09/2020,Malaysia,0.3
06/09/2020,Malaysia,0.2
07/09/2020,Malaysia,0.2
08/09/2020,Malaysia,1.8
09/09/2020,Malaysia,2.9
10/09/2020,Malaysia,0.7
11/09/2020,Malaysia,1.3
12/09/2020,Malaysia,5.4
13/09/2020,Malaysia,1.7
14/09/2020,Malaysia,1.4
15/09/2020,Malaysia,0.9
16/09/2020,Malaysia,0.7
17/09/2020,Malaysia,1.8
18/09/2020,Malaysia,0.6
19/09/2020,Malaysia,2.8
20/09/2020,Malaysia,0.6
21/09/2020,Malaysia,1.5
22/09/2020,Malaysia,1.7
23/09/2020,Malaysia,2.4
24/09/2020,Malaysia,4.3
25/09/2020,Malaysia,2.1
26/09/2020,Malaysia,3.3
27/09/2020,Malaysia,2.4
28/09/2020,Malaysia,4.4
29/09/2020,Malaysia,3.4
30/09/2020,Malaysia,3.0
01/10/2020,Malaysia,2.6
02/10/2020,Malaysia,7.7
03/10/2020,Malaysia,8.5
04/10/2020,Malaysia,9.3
05/10/2020,Malaysia,8.6
06/10/2020,Malaysia,12.7
07/10/2020,Malaysia,20.4
08/10/2020,Malaysia,14.4
09/10/2020,Malaysia,11.0
10/10/2020,Malaysia,10.4
11/10/2020,Malaysia,11.0
12/10/2020,Malaysia,16.5
13/10/2020,Malaysia,16.6
14/10/2020,Malaysia,19.4
15/10/2020,Malaysia,19.4
16/10/2020,Malaysia,17.4
17/10/2020,Malaysia,18.5
18/10/2020,Malaysia,25.6
19/10/2020,Malaysia,25.7
20/10/2020,Malaysia,25.5
21/10/2020,Malaysia,25.4
22/10/2020,Malaysia,21.6
23/10/2020,Malaysia,25.0
24/10/2020,Malaysia,20.9
25/10/2020,Malaysia,36.2
26/10/2020,Malaysia,24.3
27/10/2020,Malaysia,36.5
28/10/2020,Malaysia,24.6
29/10/2020,Malaysia,23.6
30/10/2020,Malaysia,19.1
31/10/2020,Malaysia,23.5
01/11/2020,Malaysia,19.4
02/11/2020,Malaysia,28.2
03/11/2020,Malaysia,24.6
04/11/2020,Malaysia,31.1
05/11/2020,Malaysia,30.4
06/11/2020,Malaysia,29.7
07/11/2020,Malaysia,51.7
08/11/2020,Malaysia,34.4
09/11/2020,Malaysia,25.1
10/11/2020,Malaysia,28.6
11/11/2020,Malaysia,25.6
12/11/2020,Malaysia,24.2
13/11/2020,Malaysia,27.1
14/11/2020,Malaysia,38.4
15/11/2020,Malaysia,32.8
16/11/2020,Malaysia,35.6
17/11/2020,Malaysia,32.5
18/11/2020,Malaysia,35.7
19/11/2020,Malaysia,19.4
20/11/2020,Malaysia,38.0
21/11/2020,Malaysia,28.2
22/11/2020,Malaysia,30.7
23/11/2020,Malaysia,32.3
24/11/2020,Malaysia,55.5
25/11/2020,Malaysia,64.5
26/11/2020,Malaysia,28.6
27/11/2020,Malaysia,27.6
28/11/2020,Malaysia,32.7
29/11/2020,Malaysia,38.7
30/11/2020,Malaysia,38.6
01/12/2020,Malaysia,35.7
02/12/2020,Malaysia,43.4
03/12/2020,Malaysia,25.1
04/12/2020,Malaysia,31.7
05/12/2020,Malaysia,33.6
06/12/2020,Malaysia,33.1
07/12/2020,Malaysia,39.3
08/12/2020,Malaysia,47.1
09/12/2020,Malaysia,29.8
10/12/2020,Malaysia,28.3
11/12/2020,Malaysia,65.8
12/12/2020,Malaysia,53.3
13/12/2020,Malaysia,57.1
14/12/2020,Malaysia,36.2
15/12/2020,Malaysia,40.4
16/12/2020,Malaysia,52.2
17/12/2020,Malaysia,38.2
18/12/2020,Malaysia,35.9
19/12/2020,Malaysia,49.6
20/12/2020,Malaysia,34.0
21/12/2020,Malaysia,39.5
22/12/2020,Malaysia,59.5
23/12/2020,Malaysia,60.8
24/12/2020,Malaysia,39.7
25/12/2020,Malaysia,46.6
26/12/2020,Malaysia,36.7
27/12/2020,Malaysia,68.8
28/12/2020,Malaysia,35.2
29/12/2020,Malaysia,47.0
30/12/2020,Malaysia,56.7
31/12/2020,Malaysia,55.1
01/01/2021,Malaysia,135.3
02/01/2021,Malaysia,67.6
03/01/2021,Malaysia,50.2
04/01/2021,Malaysia,51.3
05/01/2021,Malaysia,59.7
06/01/2021,Malaysia,76.4
07/01/2021,Malaysia,89.2
08/01/2021,Malaysia,77.9
09/01/2021,Malaysia,72.2
10/01/2021,Malaysia,71.7
11/01/2021,Malaysia,65.8
12/01/2021,Malaysia,97.5
13/01/2021,Malaysia,88.0
14/01/2021,Malaysia,98.3
15/01/2021,Malaysia,94.6
16/01/2021,Malaysia,118.7
17/01/2021,Malaysia,98.4
18/01/2021,Malaysia,97.4
19/01/2021,Malaysia,107.0
20/01/2021,Malaysia,118.1
21/01/2021,Malaysia,93.4
22/01/2021,Malaysia,107.0
23/01/2021,Malaysia,126.0
24/01/2021,Malaysia,98.6
25/01/2021,Malaysia,89.8
26/01/2021,Malaysia,105.6
27/01/2021,Malaysia,108.4
28/01/2021,Malaysia,120.6
29/01/2021,Malaysia,168.7
30/01/2021,Malaysia,168.8
31/01/2021,Malaysia,156.1
01/02/2021,Malaysia,124.2
02/02/2021,Malaysia,101.8
03/02/2021,Malaysia,126.2
04/02/2021,Malaysia,134.7
05/02/2021,Malaysia,99.9
06/02/2021,Malaysia,113.4
07/02/2021,Malaysia,109.9
08/02/2021,Malaysia,91.3
09/02/2021,Malaysia,81.4
10/02/2021,Malaysia,96.9
11/02/2021,Malaysia,99.7
12/02/2021,Malaysia,97.8
13/02/2021,Malaysia,103.1
14/02/2021,Malaysia,72.6
15/02/2021,Malaysia,64.4
16/02/2021,Malaysia,79.9
17/02/2021,Malaysia,88.3
18/02/2021,Malaysia,79.9
19/02/2021,Malaysia,86.5
20/02/2021,Malaysia,72.5
21/02/2021,Malaysia,97.1
22/02/2021,Malaysia,64.6
23/02/2021,Malaysia,72.7
24/02/2021,Malaysia,104.5
25/02/2021,Malaysia,56.7
26/02/2021,Malaysia,66.4
27/02/2021,Malaysia,69.7
28/02/2021,Malaysia,71.8
01/03/2021,Malaysia,53.9
02/03/2021,Malaysia,45.8
03/03/2021,Malaysia,51.4
04/03/2021,Malaysia,60.8
05/03/2021,Malaysia,63.5
06/03/2021,Malaysia,49.5
07/03/2021,Malaysia,49.6
08/03/2021,Malaysia,45.1
09/03/2021,Malaysia,37.7
10/03/2021,Malaysia,42.7
11/03/2021,Malaysia,48.5
12/03/2021,Malaysia,46.4
13/03/2021,Malaysia,43.3
14/03/2021,Malaysia,39.9
15/03/2021,Malaysia,35.6
16/03/2021,Malaysia,31.3
17/03/2021,Malaysia,35.9
18/03/2021,Malaysia,35.7
19/03/2021,Malaysia,46.4
20/03/2021,Malaysia,49.2
21/03/2021,Malaysia,39.1
22/03/2021,Malaysia,32.9
23/03/2021,Malaysia,40.8
24/03/2021,Malaysia,37.4
25/03/2021,Malaysia,40.1
26/03/2021,Malaysia,37.6
27/03/2021,Malaysia,35.3
28/03/2021,Malaysia,38.4
29/03/2021,Malaysia,27.7
30/03/2021,Malaysia,33.4
31/03/2021,Malaysia,43.7
01/04/2021,Malaysia,34.7
02/04/2021,Malaysia,38.1
03/04/2021,Malaysia,48.3
04/04/2021,Malaysia,39.7
05/04/2021,Malaysia,31.5
06/04/2021,Malaysia,38.3
07/04/2021,Malaysia,33.6
08/04/2021,Malaysia,37.9
09/04/2021,Malaysia,54.6
10/04/2021,Malaysia,44.5
11/04/2021,Malaysia,51.2
12/04/2021,Malaysia,38.8
13/04/2021,Malaysia,52.1
14/04/2021,Malaysia,55.7
15/04/2021,Malaysia,63.3
16/04/2021,Malaysia,75.2
17/04/2021,Malaysia,68.7
18/04/2021,Malaysia,64.7
19/04/2021,Malaysia,61.2
20/04/2021,Malaysia,69.0
21/04/2021,Malaysia,68.9
22/04/2021,Malaysia,84.7
23/04/2021,Malaysia,83.9
24/04/2021,Malaysia,80.1
25/04/2021,Malaysia,79.3
26/04/2021,Malaysia,81.8
27/04/2021,Malaysia,80.5
28/04/2021,Malaysia,92.6
29/04/2021,Malaysia,98.2
30/04/2021,Malaysia,111.6
01/05/2021,Malaysia,84.9
